year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,11,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",629,150,65.16,0.94,13.68,2,68.23,0,0,6140,2771,15,370,101,2883
2021,11,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",376,91,51.77,0.39,7.45,0,31.38,1,0,4194,2517,45,229,0,1403
2021,11,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1348,269,137.73,0.37,22.72,1,107.18,2,2,11042,5135,53,644,19,5191
2021,11,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",40,6,6,0,0,0,0,0,0,303,303,0,0,0,0
2021,11,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",220,29,13.5,0,2.51,0,12.99,0,0,1264,569,0,66,0,629
2021,11,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2536,426,183.81,3.16,38.3,4.95,195.78,35,3,19629,8347,168,1014,122,9978
2021,11,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",551,109,38.54,0,33.34,1.39,35.73,5,1,4977,1989,0,996,61,1931
2021,11,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",418,92,46.08,0,11.26,0.82,33.83,1,0,3981,1980,0,328,14,1659
2021,11,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",480,107,51.77,1.22,12.32,0,41.68,0,0,4782,2225,33,408,0,2116
2021,11,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",734,127,64.77,0,7.55,0,54.68,4,5,5586,2487,0,376,0,2723
2021,11,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",780,257,97.26,0.57,100.28,1.53,57.36,5,0,10337,4401,18,3434,96,2388
2021,11,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",220,53,26.52,0,5.41,1,20.07,0,0,2210,1163,0,138,26,883
2021,11,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",184,56,26.09,0,15.53,0,14.39,0,0,2607,1383,0,627,0,597
2021,11,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",516,135,67.11,0,9.16,0,58.73,0,0,5429,2758,0,281,0,2390
2021,11,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",351,72,37.5,0,4.21,1,29.28,0,1,3046,1719,0,105,21,1201
2021,11,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4579,803,329.63,3.11,80.59,8.97,380.7,53,12,38489,16202,272,2855,522,18638
2021,11,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",663,150,70.11,0.97,12.27,2,64.65,2,0,5906,2688,125,366,80,2647
2021,11,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",155,30,10.52,0,3.47,0,16.01,0,0,1220,369,0,108,0,743
2021,11,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",250,57,27.07,0,9.6,0,20.34,0,0,2878,1511,0,383,0,984
2021,11,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",287,71,39.95,0,3.99,0,27.07,0,0,2934,1778,0,114,0,1042
2021,11,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",94,19,8.82,0,0.63,0,9.55,0,0,737,356,0,25,0,356
2021,11,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",541,116,63.53,0.15,8.14,0.71,43.48,0,0,4639,2519,6,351,17,1746
2021,11,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",117,17,9.18,0,0.07,0,7.75,0,0,580,380,0,3,0,197
2021,11,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",549,97,35.36,0.73,5.66,0,55.25,1,1,4043,1593,19,183,0,2248
2021,11,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",103,22,12,0,2,0,8,0,0,922,412,0,65,0,445
2021,11,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",818,148,71.64,0,21.31,0,55.05,0,0,6716,3647,0,667,0,2402
2021,11,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",1980,373,160.51,3.89,30.29,3.77,174.54,24,16,16683,6662,184,836,159,8842
2021,11,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",981,197,104.61,0,15.34,0,77.04,2,0,7710,3984,0,435,0,3291
2021,11,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",183,26,11.91,0,6.96,0,7.13,0,0,884,454,0,164,0,266
2021,11,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",148,24,11.26,0.96,1.57,0,10.21,3,0,1140,469,27,52,0,592
2021,11,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",331,80,40.69,0,6.7,0.78,31.83,1,0,3461,1838,0,165,69,1389
2021,11,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",559,126,60.11,0,16.86,0,49.03,3,1,5042,2304,0,481,0,2257
2021,11,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",596,113,44.23,0,14.98,0,53.79,10,0,5312,1976,0,864,0,2472
2021,11,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1959,363,134.11,1.84,43.13,4.13,179.78,22,2,16211,6534,97,1268,119,8193
2021,11,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",308,64,37.91,0,2.71,1.42,21.96,0,0,2441,1537,0,61,51,792
2021,11,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",849,176,91.79,0.17,15.12,0.76,68.16,2,0,7588,4074,25,405,13,3071
2021,11,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1957,380,134.71,1,32.79,0.4,211.1,21,2,17141,5756,95,799,22,10469
2021,11,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1357,265,97.95,0,47.6,1.02,118.44,5,4,11032,4139,0,1521,213,5159
2021,11,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",500,81,36.64,0,14.93,0,29.43,1,0,3298,1545,0,553,0,1200
2021,11,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2265,323,142.36,0,21.15,1.95,157.54,4,0,14556,6661,0,661,59,7175
2021,11,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",53,4,2.83,0,0.25,0,0.92,1,0,222,183,0,16,0,23
2021,11,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1921,384,180.15,2.62,45.57,1.74,153.91,4,0,17541,7752,85,1683,76,7945
2021,11,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",257,75,35.07,0,5.29,0,34.64,0,0,3753,1687,0,205,0,1861
2021,11,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",274,43,19.98,0.95,3.06,0,19.01,0,0,1722,790,110,113,0,709
2021,11,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",141,21,9.29,0,4.01,0,7.7,0,0,731,259,0,98,0,374
2021,10,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",663,233,97.98,0.55,9.02,0.39,125.06,21,0,11675,4738,51,607,36,6243
2021,10,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",242,83,48.94,0.99,5.42,0.9,26.75,5,1,3858,2140,109,223,161,1225
2021,10,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",138,63,28.7,1.49,2.41,0.43,29.97,4,0,3194,1120,96,133,26,1819
2021,10,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2712,623,256.56,3.49,60.6,0,302.35,95,1,31268,11695,266,2573,0,16734
2021,10,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",2264,682,265.21,4.34,123.14,2.46,286.86,74,6,34762,12873,626,5161,87,16015
2021,10,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",304,94,48.61,1.39,11.1,0,32.9,6,0,4031,2016,166,393,0,1456
2021,10,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",261,93,50.72,2.52,5.43,0,34.33,13,2,4340,2186,179,471,0,1504
2021,10,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3614,907,356.87,4.12,78.48,1.54,466,100,3,45079,17388,277,3015,35,24364
2021,10,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",354,118,50.86,0,3.5,0,63.64,10,1,6036,2369,0,105,0,3562
2021,10,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",469,134,62.41,0.27,14.56,1.72,55.03,14,0,6047,2754,23,546,76,2648
2021,10,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",375,113,47.03,0.24,9.52,0,56.21,18,1,5243,2036,28,298,0,2881
2021,10,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1685,517,182.7,7.31,69.6,0,257.38,139,23,29186,9036,1028,4353,0,14769
2021,10,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5256,1154,395.58,6.79,197.19,7.17,547.27,192,5,55209,18348,508,8517,361,27475
2021,10,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",186,39,17.13,0,1.15,0,20.72,6,0,2348,856,0,25,0,1467
2021,10,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",301,108,64.98,1.79,15.03,0.96,25.23,8,1,4394,2654,153,583,26,978
2021,10,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",383,123,58.86,1,8.99,0,54.15,12,1,5463,2473,43,306,0,2641
2021,10,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",246,57,29.5,0,5.84,0.78,20.89,6,0,2572,1458,0,193,14,907
2021,10,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",774,250,121.61,1.13,22.06,0,105.21,23,0,12241,5402,87,1140,0,5612
2021,10,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",378,154,58.81,1.52,8.79,0,84.89,17,0,8969,3256,229,292,0,5192
2021,10,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",84,42,15.22,0.51,0.08,0,26.19,3,0,2500,1008,25,3,0,1464
2021,10,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",254,94,43.93,1.23,6.97,0.05,41.82,9,0,5353,2425,112,273,7,2536
2021,10,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5542,2116,569.47,14,850.88,8.47,673.17,258,33,101584,28831,847,34616,232,37058
2021,10,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",808,212,81.13,3.62,15.25,0.12,111.88,26,2,10758,4167,118,890,2,5581
2021,10,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6836,1926,631.02,10.73,396.04,7.32,880.89,246,5,91451,30683,736,13825,219,45988
2021,10,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",88,27,12.83,0,5.53,0,8.64,3,0,912,564,0,133,0,215
2021,10,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",258,105,50.85,1.4,4.2,0,48.55,14,0,4797,2140,70,139,0,2448
2021,10,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",231,63,29.94,0.67,0.82,0,31.57,11,0,3436,1351,33,30,0,2022
2021,10,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",569,204,91.89,0.98,8.03,0,103.1,23,0,10140,3934,156,387,0,5663
2021,10,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",93,36,15.24,0,1.3,0,19.46,1,0,1864,787,0,87,0,990
2021,10,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",114,40,17.69,0,1.18,0,21.13,4,0,2107,779,0,48,0,1280
2021,10,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1406,289,136.89,3.96,26.94,0,121.22,70,5,14473,6698,458,1084,0,6233
2021,10,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",271,95,41.67,0,2.07,0,51.26,6,0,5171,2196,0,62,0,2913
2021,10,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",124,39,19.71,0,1.1,0,18.19,4,0,1762,731,0,28,0,1003
2021,10,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",124,35,18.87,0,0.47,0,15.66,3,0,1304,559,0,14,0,731
2021,10,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",39,4,2.58,0,0,0,1.42,1,0,139,93,0,0,0,46
2021,10,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",916,181,84.59,1,21.19,0,74.22,26,3,7760,3816,77,569,0,3298
2021,10,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3959,1078,386.73,9.67,209.57,3.91,468.12,169,0,50401,18574,614,7661,184,23368
2021,10,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",119,37,19.97,1.67,2.63,0,12.74,0,1,1813,819,46,185,0,763
2021,10,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",169,62,35.09,0.23,6.7,0,19.99,5,0,3113,1913,11,191,0,998
2021,10,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",603,175,63.02,1.85,28.21,0,81.92,32,0,8394,3220,117,1102,0,3955
2021,10,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",66,24,11.1,0,0.16,0,12.75,4,0,909,349,0,7,0,553
2021,10,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",753,255,117.44,0.64,25.08,0.36,111.49,34,1,12056,5383,52,823,8,5790
2021,10,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",222,62,30.24,0,3.66,0,28.1,9,0,3010,1250,0,105,0,1655
2021,10,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124,17,5.27,0,2.15,0,9.58,2,1,833,267,0,76,0,490
2021,10,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",202,41,18.3,0,3.47,0,19.23,5,0,1824,954,0,93,0,777
2021,10,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",361,91,46.48,1.44,5.21,0,37.88,14,1,3829,1611,40,404,0,1774
2021,10,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",310,50,16.22,0,12.16,0.65,20.97,11,0,1675,620,0,295,17,743
2021,10,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5582,1578,553.23,16.47,225.18,3.84,779.28,213,15,84389,27405,1335,11200,121,44328
2021,10,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2081,652,289.04,2.51,59.75,3.89,296.81,50,9,32318,13639,104,2384,384,15807
2021,10,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",181,80,31.46,0,3.15,0,45.39,7,1,4886,2039,0,158,0,2689
2021,10,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",696,176,94.94,2.48,15.97,2,60.6,22,2,8260,4121,114,732,56,3237
2021,10,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",932,248,102.12,1,15.67,1,128.22,41,1,12267,5252,34,632,44,6305
2021,10,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",279,83,29.87,0,37.32,0,15.81,5,1,4059,1650,0,1507,0,902
2021,10,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",170,55,28.01,0,1.24,0,25.75,9,0,2530,1245,0,40,0,1245
2021,10,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",262,99,40.34,1.61,5.12,0,51.94,18,0,5270,2173,85,156,0,2856
2021,10,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1307,411,203,1.85,25.54,3.09,177.53,48,0,20037,9378,157,1121,184,9197
2021,10,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3265,759,311.51,7.46,102.67,2.23,335.14,166,2,40101,16362,816,4911,85,17927
2021,10,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5711,1354,543.14,5.58,234.23,9.41,561.63,197,18,63635,25228,290,8178,268,29671
2021,10,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",287,103,48.29,1.44,3.5,0,49.76,10,0,5369,2468,89,161,0,2651
2021,10,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",222,80,42.5,0.41,7.16,0,29.92,7,0,3911,2075,38,302,0,1496
2021,10,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",693,184,82.65,0,18.87,0,82.48,44,2,10419,5047,0,910,0,4462
2021,10,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",671,220,96.22,0.73,15.23,0,107.82,33,0,10792,3843,62,641,0,6246
2021,10,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",423,120,63.8,0.44,8.2,0,47.56,21,0,6435,3778,7,251,0,2399
2021,10,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1335,413,196.45,6.57,28.13,1,180.86,47,3,20906,9646,647,1258,19,9336
2021,10,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",39,7,3.03,0,0,0,3.97,1,0,177,69,0,0,0,108
2021,10,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",285,60,27.96,1,4.83,1,25.21,9,0,2596,1115,23,153,25,1280
2021,10,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2731,839,335.27,2.04,94.77,1.11,405.81,122,2,41139,15793,109,3586,72,21579
2021,10,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",575,170,54.53,0,72.68,0.14,42.64,15,1,7381,2889,0,2141,7,2344
2021,10,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",437,141,66.37,0.76,5.32,0,68.54,18,1,7643,3637,13,248,0,3745
2021,10,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",526,162,84.63,2,10.84,0,64.53,16,1,8491,4293,71,458,0,3669
2021,10,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",802,257,122.67,0,13.79,0,120.54,25,0,12602,5156,0,727,0,6719
2021,10,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",791,371,116.59,2.71,161.11,2,88.59,42,4,20643,7677,312,7298,67,5289
2021,10,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",248,86,47.16,0,5.97,0.4,32.47,4,1,3463,1946,0,213,6,1298
2021,10,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",163,42,23.64,0,3.69,0,14.67,7,1,1923,947,0,142,0,834
2021,10,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",587,217,102.41,0,6.53,0,108.06,17,0,11872,4909,0,375,0,6588
2021,10,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",355,125,66.14,0,12.54,1.69,44.64,12,0,6204,2719,0,499,27,2959
2021,10,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4959,1445,569.93,8.32,154.99,3.1,708.67,163,7,70705,26830,575,5934,78,37288
2021,10,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",710,220,96.03,1.39,20.32,0,102.26,22,0,11167,5032,72,569,0,5494
2021,10,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",176,58,29.51,0,3.39,0,25.09,3,0,2769,1366,0,120,0,1283
2021,10,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",232,84,28.4,0,13.93,0,41.67,10,1,4214,1343,0,518,0,2353
2021,10,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",298,94,43.33,0.27,7.79,0,42.61,20,0,4708,2149,11,484,0,2064
2021,10,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",127,48,29.4,0.93,4.08,0,13.58,5,0,2164,1222,14,131,0,797
2021,10,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",570,178,86.21,3.22,9.26,1,78.31,23,0,8317,3804,203,351,16,3943
2021,10,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",129,41,24.29,0,1.46,0,15.25,1,0,1795,1170,0,35,0,590
2021,10,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",582,225,93.65,0.05,9.98,0,121.32,21,2,10930,4167,4,441,0,6318
2021,10,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",108,24,15.58,0,2.38,0,6.04,3,0,1207,633,0,72,0,502
2021,10,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",746,202,84.42,1.42,16.69,0,99.46,36,2,10167,3878,160,726,0,5403
2021,10,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2234,681,291.07,1.98,52.31,1.79,333.86,48,3,33913,13457,125,2254,85,17992
2021,10,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",975,342,178.17,2.33,12.86,0.79,147.86,36,1,17719,8326,392,614,33,8354
2021,10,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",191,50,22.53,0.32,4.27,0,22.88,2,1,2563,972,25,177,0,1389
2021,10,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",150,52,22.04,0,2.91,0,27.05,6,4,3112,970,0,94,0,2048
2021,10,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",372,103,51.23,0.77,5.92,0.79,44.3,16,0,5598,2744,64,338,93,2359
2021,10,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",887,228,101.48,0.28,24.05,0,102.19,32,1,11361,4869,5,868,0,5619
2021,10,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",639,248,109.16,2.05,20.36,0.47,115.97,32,0,14224,5824,169,1386,37,6808
2021,10,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2085,658,219.7,1.64,69.47,2.31,364.86,77,1,31297,9985,106,2366,71,18769
2021,10,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",296,62,36.33,2,3.88,1.14,18.65,6,0,2979,1611,125,345,42,856
2021,10,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",958,320,130.25,1.9,39.64,1.91,146.3,38,2,14703,6057,121,1354,194,6977
2021,10,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2173,642,253.72,3.6,42.66,2.04,339.98,86,0,35891,14076,87,1583,73,20072
2021,10,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1402,491,194.67,0,98,0,198.33,57,1,22345,9137,0,3922,0,9286
2021,10,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",419,95,45.3,0,7.96,0,41.74,14,1,3877,1735,0,293,0,1849
2021,10,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2433,521,250.23,4.31,33.59,1.99,230.88,107,0,25948,11937,353,1021,108,12529
2021,10,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1845,421,181.62,4.03,31.92,2,201.43,95,4,22068,10192,216,1482,58,10120
2021,10,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",300,107,49.75,0,6.54,1,49.71,14,1,5409,2414,0,319,19,2657
2021,10,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",251,100,47.67,0,5.87,0,46.46,11,1,4609,2058,0,194,0,2357
2021,10,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",167,47,19.17,0,7.98,0,19.86,6,0,1960,710,0,333,0,917
2021,9,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",583,135,63.93,1.21,8.41,0,61.45,7,1,6146,3000,83,273,0,2790
2021,9,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",224,47,27.13,0.69,6.49,0,12.7,4,1,1925,1102,29,282,0,512
2021,9,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",126,35,15.45,0,1.59,0,17.96,3,0,1651,512,0,71,0,1068
2021,9,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2619,365,147.59,5.57,44.75,1.96,165.13,53,0,17211,6688,324,1892,62,8245
2021,9,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",2040,348,141.18,4.4,56.01,1,145.4,49,12,17841,7707,228,1865,20,8021
2021,9,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",277,74,39.95,1,11.01,0,22.04,3,0,3615,1854,99,573,0,1089
2021,9,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",212,58,28.23,0,4.14,1,24.63,0,1,3514,1603,0,189,28,1694
2021,9,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3494,564,212.76,12.88,87.57,1.33,249.46,50,6,26961,9620,1400,2959,72,12910
2021,9,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",358,55,27.53,0,7.71,0,19.76,2,0,2323,1264,0,221,0,838
2021,9,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",444,93,54.29,1,12.07,0.83,24.82,12,1,4013,2410,15,473,19,1096
2021,9,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",319,81,32.67,6.69,9.68,0,31.96,2,0,3529,1264,456,319,0,1490
2021,9,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1477,228,94.5,1.86,30.39,0,101.25,46,4,11450,5012,218,1353,0,4867
2021,9,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4958,716,267.32,17,118.66,2.9,310.12,147,4,33947,14235,933,3760,109,14910
